Source	CreatedDateTimeUtc	Category	Score	Score contextRequired	Score text	ID	SourceUri	User	Content
reporter	2015-01-07 09:04:11	Politika	3.0	false	-1.0	10789.0	http://www.reporter.si/slovenija/levi-radikalec-cipras-program-gr%C5%A1ke-sirize-je-slab%C5%A1i-od-programa-komunistov/49008	kajn	Niet che, še en glasek iz psihiatričnega oddelka zaprtega tipa.
rtvslo	2013-09-05 08:28:00	Šport	3.0	false	1.0	8303.0	http://www.rtvslo.si/sport/kosarka/ep-v-kosarki-2013/junaki-za-spanski-skalp-na-igriscu-pustili-zob-in-srce/316914	jurica	Tudi jaz mislim,da bo današnja tekma za Slovenijo najlažja v prvem delu.. Izgubit nimajo kaj,lahko igrajo sproščeno,za nas navijače...tudi drugo mesto v skupini bo uspeh:) Za nas bo odločilna tekma v soboto z Gruzijo,sploh,če bodo Gruzijci danes premagali Hrvate.V kar pa osebno ne verjamem! In pa seveda v nedeljo z Hrvatim,ko se bodo našim igralcem spet roke tresle)
24ur	2013-12-05 18:37:00	Šport	3.0	false	0.0	11905.0	http://www.24ur.com/tina-maze-ja-precej-sokantno-je-vse-skupaj-a-ni-tako-crno.html?bl=1	pjancn und barabn	na zavod se prjav
finance	2014-04-17 15:37:00	Gospodarstvo	3.0	false	-1.0	10334.0	http://www.finance.si/8800842/Vse-(trenutne)-svetovalne-pogodbe-DUTB	INAZ	Dokaz za to, da so slovenski finančni strokovnjaki out. Samo na TVS jih še slavijo.
rtvslo	2014-08-26 21:13:00	Šport	1.0	true	1.0	12369.0	http://www.rtvslo.si/sport/nogomet/celtic-je-gotof-liga-prvakov-prihaja-v-maribor/344929	zmajmun	fak
rtvslo	2015-08-06 23:31:00	Šport	3.0	false	0.0	10289.0	https://www.rtvslo.si/sport/preostali-sporti/trstenjakovo-iztirilo-da-ne-bo-dobila-sluzbe-v-slovenski-vojski/371196	gumbler	Tisti, ki trdite da nima niti poklicne šole: Poklicno šolo ima, ampak to je 4. stopnja. Potrebuje končano 5. stopnjo (tehnik), ta pa se konča s poklicno maturo, ki je kolikor se da enostavna: Slovensko in angleško zna, če hodi po svetu, potem je še strokovni predmet, kar spet ne sme biti problem, če si že prišel do mature.  Tole je nepotreben pritisk Fabjana, da zopet problematizira zadeve, morda tudi spremembo zakonodaje. Ampak za zdaj je zakonodaja za nove zaposlitve v SV jasna- končana 5. stopnja in tu ni kaj za praskat.
rtvslo	2015-06-03 13:57:00	Gospodarstvo	2.0	false	0.0	9353.0	http://www.rtvslo.si/gospodarstvo/sdh-naj-bi-odobril-prodajo-telekoma-cinvenu/366622	ms62	Zginven!
reporter	2015-09-13 20:08:29	Drugo	3.0	false	1.0	11158.0	http://www.reporter.si/svet/nem%C4%8Dija-zaradi-begunske-krize-ponovno-uvedla-nadzor-na-mejah-zlasti-z-avstrijo/55262	triple xxx	Končno malo pameti v EU. Zapreti zunanje meje neprodušno in kaznovati prestop meje ilegalen z 5 let zapora in trajno prepovedjo vstopa v EU.
rtvslo	2011-03-14 18:40:00	Šport	3.0	false	1.0	8992.0	http://www.rtvslo.si/sport/zimski-sporti/vecni-kritik-je-dregnil-v-jedro-slovenske-smucarske-sole/253066	clarus	Čisto prav ima.
rtvslo	2014-02-15 08:17:00	Šport	3.0	false	1.0	12124.0	http://www.rtvslo.si/sport/oi-2014/alpsko-smucanje/video-tini-maze-nova-medalja-usla-le-za-desetinko/329931	daryankoff	Suterjeva je odlično odpeljala, medalja je blizu.
finance	2014-03-26 09:21:00	Gospodarstvo	2.0	false	-1.0	7834.0	http://www.finance.si/8503077/Ruski-medved-ren%C4%8Di-za-vogalom	bc123a	"Tistim, ki jim se ni padel ideoloski ""mrak na oci"", priporocam branje tega:   www.spiegel.de/polit...60461.html  Nur ersparen die Autoren ihren Lesern die logische Schlussfolgerung: Dass die Regierung in Kiew, ein Konglomerat aus pragmatischen Dilettanten, dubiosen Oligarchen und hemmungslosen Ultranationalisten, die Ukraine nicht stabilisieren kann. Und dass sie damit unweigerlich zum Scheitern verurteilt ist.  (govori o studiji, ki jo je narocila NEMSKA vlada okrog tega, kaj je mozen razplet v ukrajini - in zakljucki so prejkone katastrofalni, pa, na zalost, ne samo zaradi putina)"
rtvslo	2015-03-11 17:14:00	Šport	3.0	false	-1.0	9058.0	http://www.rtvslo.si/sport/zimski-sporti/lep-uspeh-slovenskega-smucanja-hrobat-svetovni-prvak-hadalin-srebrn/360244	gospodarx	Sam ne nam spet te talente zafurat!
rtvslo	2015-12-07 22:14:00	Gospodarstvo	3.0	false	-1.0	11635.0	https://www.rtvslo.si/gospodarstvo/bencin-drazji-dizel-cenejsi/380499	rokec	@K_ris; poglej si kaj je nalepil uporabnik @akvarij1, na prvi strani. S tem bencinskim centom bi se spet reševalo SŽ, torej zakaj bi že bil za? Ko jih j***!! Naj si zmanjšajo plače na MAX 1000 neto, pa naj začnejo delati!
finance	2011-11-24 11:07:00	Politika	2.0	true	0.0	8443.0	http://www.finance.si/331392/Novica-Mihajlovi%C4%87-pohrustal-Golobi%C4%8Devo-zlato-jabolko	Aleister	Kdo si bo pa umil zobe?
finance	2015-02-03 23:18:00	Gospodarstvo	3.0	false	-1.0	10311.0	http://www.finance.si/8816882/Mramor-v-DUTB-menda-po%C5%A1ilja-svojega-Marka-Simonetija	FIN-311684	Samo Simoniti? Ne, kmalu sledijo drugi. Cerar vse dela po ključu: “SMC Mira Cerarja dobila tri, SD in Desus pa po enega«.
rtvslo	2015-09-12 08:55:00	Drugo	3.0	false	-1.0	11411.0	http://www.rtvslo.si/slovenija/ali-lahko-zastaranje-afere-patria-in-begunska-kriza-povzrocita-politicno-krizo/373787	Alchemist	Če lahko zastaranje afere Patrija povzroči politično krizo, jo lahko tudi vsaka povprečna jutranja slana.  Dajmo no, bodimo resni.
24ur	2015-10-18 22:07:00	Šport	3.0	false	1.0	10173.0	http://www.24ur.com/sport/ostalo/slovenija-francija-odbojka-finale-evropsko-prvenstvo-sofija.html?bl=1	frutty123456	Bravo fantje! Super ste igrali. Zmanjkal je kanček sreče.. pa drugo leto ;)
rtvslo	2015-06-03 13:12:00	Gospodarstvo	3.0	false	-1.0	9330.0	http://www.rtvslo.si/gospodarstvo/sdh-naj-bi-odobril-prodajo-telekoma-cinvenu/366622	the law1	Kako so zanimivi ti naši nacionalintersenti (tako tisti na forumu kot tisti v realnosti oz. politično vpleteni). No tisti nacionalintersenti, ki so politično vpleteni nam poleg nekega nabijanja enih in istih blodenj hkrati delajo še gospodarsko škodo.  Prvo si izmislijo zgodbo kako je že vse dogovorjeno z DT, da se to njemu proda in to nabijajo do tistega dne ko se razkrije kdo je oddal ponudbo za Telekom. Ko pa se je po oddaji ponudb ta zgodbica zrušila kot hišica iz kart si na hitro izmislijo zgodbico oz. se ponovno lagajo kako naj bi se Cinven in DT dogovarjala. Blodnje nacionalintersentov res nimajo meja.
24ur	2015-08-30 18:05:00	Drugo	3.0	false	-1.0	11246.0	http://www.24ur.com/novice/svet/prvo-neformalno-srecanje-pahorja-in-hrvaske-predsednice-po-izbruhu-arbitrazne-afere.html?bl=0	cube888	Kakšen fantastičen dan, spet bomo pušnili...
rtvslo	2014-10-27 17:56:00	Gospodarstvo	3.0	false	-1.0	11835.0	http://www.rtvslo.si/gospodarstvo/cenejsa-bencin-in-dizel/349715	nekdoiznekje	RTV, klasično vladno trobilo, pač objavlja članke s takimi naslovi, da nakoncu izpade vlada kot državni heroj in branitelj kupne moči državljanov. Česar pa na RTV niso napisali je pa to, da je vlada v zadnjem hipu zvišala trošarine na rekordno raven.
24ur	2013-12-05 08:45:00	Šport	3.0	false	1.0	11873.0	http://www.24ur.com/tina-maze-ja-precej-sokantno-je-vse-skupaj-a-ni-tako-crno.html?bl=1	mikipikimb	DEKLA JE ŽE DOSEGLA MARSIKAJ,KO BODO OSTALI SAMO SANJALI...
rtvslo	2015-08-06 23:31:00	Šport	3.0	false	-1.0	10253.0	https://www.rtvslo.si/sport/preostali-sporti/trstenjakovo-iztirilo-da-ne-bo-dobila-sluzbe-v-slovenski-vojski/371196	kak-tus	Hehe... Tu na forumu točno vidiš, kdo je kdaj delal v športu in dosegal nadpovprečne rezultate, kdo pa komaj čaka, da tudi vrhunski športniki pristanejo na njihovem nivoju. Vem ,da je avtorefleksija nekaj najtežjega, ampak nehite zato ker ste sami zafrustrirani, v to frustracijo tlačit še vrhunske športnike. Pač sami nikoli niste in nikoli ne bote vrhunski športniki, vendar pa lahko v ostalih dejavnostih najdete področje, ki vas veseli. Potem bote tudi sami bolj veseli in boste rade volje podprli nekoga, ki je uspešen na svetovnem nivoju. Nehite jokat in podprite tiste, ki imajo večji talent od vas, v tem primeru na področju športa. Vaš otrok bo morda ravno zaradi nje raje hodil v telovadnico kot pa na ekstazi partyje.
rtvslo	2013-12-30 06:38:00	Šport	3.0	false	0.0	12268.0	https://www.rtvslo.si/sport/preostali-sporti/foto-leta-od-soka-tine-maze-do-brivskega-manevra-z-drsalko/325792	d_a_r_k_o	Jabolka in hruške. Vsakdo od nas je že kdaj zazijal od presenečenja (od rane mladosti naprej). Ali je kdo pričakoval padec Vonnove? Najbrž ne.
reporter	2015-10-14 08:35:09	Gospodarstvo	3.0	false	-1.0	7771.0	http://www.reporter.si/svet/zgodba-o-beguncih-ki-so-postali-ekonomski-migranti-o-ekonomskih-migrantih-ki-so-se-pretvarjali	kralj	Resnica je vedno resnica, pred njo pa si je najlažje zatiskati oči in glumiti lažno humanost.
24ur	2014-02-12 18:11:00	Šport	3.0	false	1.0	10159.0	http://www.24ur.com/novice/slovenija/zavidljiva-pot-uspehov-tine-maze.html?ar=	appollyon	Bravo Tinč :D
rtvslo	2014-12-19 22:19:00	Šport	3.0	false	1.0	8967.0	http://www.rtvslo.si/sport/zimski-sporti/po-slovesu-tine-maze-smucanje-obsojeno-na-obroben-status/353073	krjavelj	"@mend055  Ni krize za ""šampioine"".  Bomo pa navijali za svetovne prvake v plesu. ples je v svetu mnogo bolj popularen, kot pa žensko alpsko smučanje !!!"
24ur	2014-02-26 14:35:00	Šport	3.0	false	1.0	12037.0	http://www.24ur.com/tina-maze-nominirana-za-najvisje-sportno-priznanje-na-svetu.html?ar=	Sam Il	Upam, da dobi .... celo v Guinnessovi knjigi je ... PA NAŠA JE! :D
24ur	2013-02-28 19:24:00	Šport	3.0	false	1.0	10204.0	http://www.24ur.com/sport/zimski_sporti/prevc-spet-v-igri-za-medaljo.html?ar=	Djuro92	Mislim, da je z njim naša reprezentanca dobila potrditev, da lahko računamo tudi na ekipno medaljo :D res vrhunsko!
finance	2014-11-17 16:49:00	Gospodarstvo	3.0	false	-1.0	9244.0	http://www.finance.si/8812989/%C4%8Cigave-interese-zasleduje-svetovalec-Lazard-OTP-ali-SDH-Je-to-sploh-vpra%C5%A1anje	FIN-535723	Podobna situacija (konflikta intereseov na škodo lastnikov) kot s KPMG v zadevi Aerodrom.
rtvslo	2015-09-25 17:55:00	Gospodarstvo	3.0	false	0.0	10512.0	http://www.rtvslo.si/gospodarstvo/novi-prvi-moz-volkswagna-matthias-mueller-iz-te-krize-bomo-sli-se-mocnejsi/374855	FOAB	Merjenje izpustov z ono ščipalko na izpuhu pri  ničti obremenitvi motorja in visokimi obrati ne daje realne slike o izpustih med vožnjo.  Testi, ki jih opravimo na servisu so itak že vnaprej zasnovani tako, da ne pokažejo nič. V prostem teku ni nobenega problema zagotoviti idealno zgorevanje, da pokaže na izpuhu 0 emisij.
rtvslo	2015-09-14 12:54:00	Drugo	3.0	false	1.0	11424.0	http://www.rtvslo.si/svet/zakaj-je-prislo-do-begunske-krize-ravno-zdaj-i-del/373867	tru-bar	Če bi to držalo bi bilo še v redu, v resnici pa je vse odvisno od boja med dvema strankama na volitvah  antimason, lahko samo ponovim, da demokracija ni idealen sistem, je pa najboljši doslej poznan. Vse drugo, kar je človeštvo doslej poskusilo,  je bilo še slabše: tekratski (verski) fašizem, nacizem, fašizem, komunizem ...
rtvslo	2015-03-08 15:49:00	Šport	3.0	false	1.0	9170.0	http://www.rtvslo.si/sport/zimski-sporti/kraft-z-daljavo-dneva-do-zmage-v-lahtiju-prevc-cetrti/360005	Comando 2	Karavana gre naprej, tako kot pri ženskem smučanju bo napeto do konca. Jest lahko samo rečem: Dajmo naši
rtvslo	2015-05-08 12:07:00	Gospodarstvo	3.0	true	-1.0	10780.0	http://www.rtvslo.si/gospodarstvo/gzs-izboljsal-napoved-gospodarske-rasti-na-2-1-odstotka/364599	CE-ljan	Med in mleko! ups marmeljada!
reporter	2015-08-31 13:39:32	Drugo	3.0	false	0.0	11132.0	http://www.reporter.si/slovenija/janez-jan%C5%A1a-zgolj-solidarnost-problema-ne-bo-re%C5%A1ila/54898	triple xxx	Recimo ,da se v veloiki meri strinjjam. Vendar je treba vse za orožje sposobne med 18 in 50 vrniti nazaj in s pomočjo mednarodnih sil in urjenja poslati nazaj v boj za svoboditev  njihovih držav nato pa  bo EU in drugi pomagali ,da se lahko domov vrnejo ženske in otroci.
rtvslo	2013-01-02 09:37:00	Šport	3.0	false	1.0	10309.0	http://www.rtvslo.si/sport/sportni-sos/tina-maze-med-bolj-zanesljivimi-pri-branjenju-vodstva/299263	majano	"ja ""kraicek"" saj ni nič slabega mišljeno s tem, vsaj z moje strani ne. jaz podpiram Anžeta in vse njegove dosežke hvala bogu, da je uspešen mu zelo privoščim. tam je omenjen samo zato, ker se mi ne zdi fer, da za vse ekipne športnike nikoli nič ne rečemo, če gredo v tujino igrajo za tuje klube in včasih celo zavrnejo igranje za slovensko reprezentanco pa čeprav samo 14 dni na leto. da nebo nesporazumov jaz jih zelo spoštujem želijo postati boljši zato grejo to je kul nekdo je celo mladost treniral in se trudil, potem je čist ok, da se razvija gre igrat drugam in zraven kaj zasluži. Bravo naši. moti pa me, da so v Tinini ekipi samo omenili to možnost, pa je tak rompompom še toliko let kasneje. verjetno je bila na istem, kot Anže videla je da je lahko boljša, pa ji ni nihče znal ali hotel pomagati do tega pa je iskala izhod v sili. Jaz jo podpiram, ker je pogumna in si upa povedat kaj misli in čuti. Bravo Tina"
finance	2014-03-23 13:44:00	Šport	3.0	false	1.0	8342.0	http://www.finance.si/8502884/(foto)-Prevc-zmagal-na-tekmi-v-Planici-skupno-kon%C4%8Dal-na-drugem-mestu	153	Čestitke Petru Prevcu ! Tako se dela, vsakič v novo, kot na celcu !  Sodražan
rtvslo	2015-11-21 16:45:00	Šport	3.0	false	1.0	9158.0	http://www.rtvslo.si/sport/zimski-sporti/slovenija-za-uvod-v-klingenthalu-vodila-do-predzadnjega-skoka/379202	Javorovina	Uf!! Domen, Tepeš in še Lanišek!
reporter	2015-02-18 18:29:52	Politika	3.0	false	-1.0	10817.0	http://www.reporter.si/svet/cipras-napoveduje-odpis-dolgov-najrevnej%C5%A1im-grkom/50178	edek	Koliko bodo za grške reveže plačali slovenski reveži?Lukec,povej nam.
rtvslo	2010-11-19 08:42:00	Politika	3.0	false	0.0	8482.0	http://www.rtvslo.si/slovenija/golobic-radiceva-me-je-poklicala-in-rekla-da-bo-cel-cirkus/244252	tilen.b	verjetno bi bila največja napaka sds da bi v tem trenutku prevzel oblast. sploh če bi bila interpelacija... verjetno so izredne volitve najboljša izbira v danem trenutku.
rtvslo	2014-12-10 21:35:00	Šport	3.0	false	1.0	12360.0	http://www.rtvslo.si/sport/nogomet/slovo-maribora-s-porazom-a-z-dvignjeno-glavo/353234	johnb	Tale Bohar mi je res usec kot igrac
rtvslo	2015-06-15 21:57:00	Gospodarstvo	3.0	false	-1.0	9345.0	http://www.rtvslo.si/gospodarstvo/sdh-zavrnil-dodatne-pogoje-cinvena-telekom-za-zdaj-ostaja-v-slovenskih-rokah/367539	valcek2010	nlb=telekom=...  molzne krave svetovanj, preveč zaposlenih,   vse ostalo kar prodajajo je laž , da ščitijo svoj hrbet in svojo ziziko
rtvslo	2015-03-07 14:18:00	Šport	3.0	false	0.0	8181.0	http://www.rtvslo.si/sport/nogomet/prva-liga/celje-koncno-porazeno-maribor-bezi-proti-naslovu/359923	zerdo_90	Mendy, Mendy..pa prekršek..prekršek je napravil Alonso..
24ur	2015-10-18 21:30:00	Šport	3.0	false	1.0	10195.0	http://www.24ur.com/sport/ostalo/slovenija-francija-odbojka-finale-evropsko-prvenstvo-sofija.html?bl=1	CURVANORD Zanetti	Tokrat srebrni nadljednic zlati,cestitke
rtvslo	2015-07-01 16:07:00	Šport	3.0	false	1.0	9990.0	http://www.rtvslo.si/sport/kosarka/g-dragic-in-miami-nasla-skupni-jezik-pet-let-in-90-milijonov-dolarjev/368771	VanDame	Čestitke Gogi, sedaj pa še upraviči to ceno, kot si to delal prejšnjo sezono. Srečno in brez poškodb!
rtvslo	2013-08-26 12:13:00	Šport	3.0	false	-1.0	8239.0	http://www.rtvslo.si/sport/kosarka/ep-v-kosarki-2013/junaki-na-zaslisanju/goran-dragic-junak-ki-je-odstel-2500-dolarjev-za-darilo/315699	legenda3	Boljše dat 2500€ za nakit, ki ima vsaj drži vrednost, kot pa da nekomu podariš novega MacBooka za isti znesek, ki pa bo čez dve leti navadno jajce.
24ur	2013-12-10 20:43:00	Šport	3.0	false	-1.0	12019.0	http://www.24ur.com/sport/zimski_sporti/lindsey-vonn-razmislja-da-do-socija-ne-bo-vec-nastopala.html?bl=0	nina zupančič	Apolonia Kylie zakaj ti kr naprej tino omenjaš v vsakem članku ko se gre o Lindsey ?
rtvslo	2013-09-05 15:35:00	Šport	3.0	false	0.0	8241.0	http://www.rtvslo.si/sport/kosarka/ep-v-kosarki-2013/junaki-za-spanski-skalp-na-igriscu-pustili-zob-in-srce/316914	SportFan	Hrvati vodjo za piko proti Gruzijcem
rtvslo	2015-06-11 00:19:00	Gospodarstvo	3.0	false	0.0	9440.0	http://www.rtvslo.si/gospodarstvo/nadzorniki-sdh-ja-sprejeli-osnovno-ponudbo-za-telekom-cinven-brez-komentarja/367208	the law1	@zozozo  Kaj sedaj a te moti prodaja ali samo po tvojem prenizka kupnina?  In, če gledaš povprečen dobiček Telekoma zadnjih nekaj let je povprečje cca. 30 milijonov in to spremeni sliko
rtvslo	2014-03-09 14:16:00	Šport	3.0	true	0.0	8350.0	http://www.rtvslo.si/sport/zimski-sporti/freund-prvi-nemec-po-letu-2000-z-zmago-v-oslu-prevc-11/331678	Balaž	Dežman in Požunova sta par? :D
24ur	2013-12-05 12:44:00	Šport	3.0	false	1.0	11968.0	http://www.24ur.com/tina-maze-ja-precej-sokantno-je-vse-skupaj-a-ni-tako-crno.html?bl=1	Đole Skopušnik	Zagovarjam športnike, ki tempirajo formo za vsako tekmo, pa to.
rtvslo	2011-03-15 08:16:00	Šport	3.0	false	0.0	8959.0	http://www.rtvslo.si/sport/zimski-sporti/vecni-kritik-je-dregnil-v-jedro-slovenske-smucarske-sole/253066	ajnogard	"To da se tehnika slovenskih smučarjev razlikuje, nebi bilo nič slabo, ni treba da smo vedno hlapci in gledamo samo kaj je v tujini. Če bi le bili rezultati oziroma vsaj spodbudne uvrstitve za naprej. Dejstvo je da je treba v veleslalomu neki spremenit pa še ni treba da smo inovativni pri fizikalnih zakonih (povsem se strinjam z mago-m -14.3.11-18:35). Pri primerjavi  potrebno vzet dve enaki sliki istega zavoja v isti fazi zavoja iz istega kota. Poleg tega je treba vzet večji vzorec zavojev, ker tekmovalec lahko na določenih vratih naredi napako etc.  To bi blo potrebno nardit zarad kredibilnosti take analize same, ker če ne lahko vsak reče ""slike nista primerljive"""
rtvslo	2015-08-06 19:21:00	Šport	3.0	false	0.0	10242.0	https://www.rtvslo.si/sport/preostali-sporti/trstenjakovo-iztirilo-da-ne-bo-dobila-sluzbe-v-slovenski-vojski/371196	soleti	Zakaj potem ni šla študirat obramboslovje ali šla v vojaško šolo, če ji je ta služba tako všeč.
reporter	2015-04-19 20:49:16	Gospodarstvo	3.0	false	-1.0	11556.0	http://www.reporter.si/iz-tiskane-izdaje/koruptni-preganjalec-korupcije-generalni-dr%C5%BEavni-to%C5%BEilec-zvonko-fi%C5%A1er-bi-moral	Kirbibundi	Kako nujno je, da se uvedejo davčne blagajne je primer dimnikarskega področja. Dimnikarji na leto poberejo v svojih koncesijski rezervatih bruto. 60.000.000 € denaraja oz. rent.. Nekateri imajo za vsako izdano koncesijo oziroma občino zaposlenega enega dimnikarja kot inkasanta, tako, da komaj pokasira rente. Zato pa nimajo časa čistiti dimnikov in peči. Po izjavi velikega kršitelja dimnikarske zakonodaje Aleksandra Županeka  v oddaji »preverjeno« na Pop tv, pa naj bi imeli okrog 10. Milijonov € prometa. Na ta način naj bi letno utajili okrog 12 milijonov davka. Tudi drugih kršitev je veliko, Jože Kaplar je svoji ženi podpisal koncesijo, kot navaden državljan, ko sploh še ni bil zaposlen na MOP. Gre za prava kriminalna početja., tudi dimnikarstvo Jelančič Ane je pridobilo protipravno premoženjsko korist, ko je neopravičeno zaračunavalo prevozne stroške, delo je opravljalo 4 mesece, ko sploh ni imelo podaljšane koncesije. Jelančič Ana je bila v komisiji za podeljevanje dimnikarskih koncesij, tako da si je sama sebi podeljevala v imenu države koncesije,vse to pa je požegnjaval s svojimi podpisi tedanji minister Janez Podobnik. Kot vse kaže je g. imel zelo omejena znanja iz tega področja ter je s svojim početjem storil ogromno škode državi in tudi uporabnikom dimnikarskih storitev. Kje so bili organi pregona? Kaj je počela pravna služba na MOP? Jelančičevim je še morala država plačati odškodnino 180.000€ plus zamudne obresti, vse to jim je uredil takratni minister in prijatelj Bogovič. Pri vseh teh poslih imajo na MOP velike pomagače, to so Andrej Vuga, Dušan Pichler, Vito Lojk, Jože Kaplar ,Marjana Mali in Katja Stražiščar, pa tudi takratni sekretar Peter Gašperšič -le ti so pod okriljem MOP naročali pri dr Rajku Pirnatu kot ene vrste dežurnem pravniku oziroma tutorja,za razna svetovalna mnenja, za kar je MOP omenjenemu iz plačal 1.200.000€ za zelo škodljiva mnenja. S takimi mnenji so bile preprečene pristojnosti inšpekcijam določena pooblastila. Zato bi morale vse inšpekcijske službe, in tudi za kriminaliste bi bilo veliko dela. Nemudoma bi morali narediti revizije pri vseh izvajalcih oziroma lastnikih dimnikarskih podjetij. Priporočljivo bi bilo preveriti s kakšnimi nepremičninami razpolagajo posamezniki, Saj eden od teh bi naj imel jahto vredno čez dva milijona evrov, da o nepremičninah sploh ne govorimo. €.  V samem odgovoru tržne inšpektorice Andrejke Gerlič  je razvidno, da so Dovrtelovi  zaračunavali potne stroške tudi po 36 € po gospodinjstvu. Če vzamemo povprečno po 15 € po gospodinjstvu za prevozne stroške  56000 gospodinjstev  x  15€ = 840.000€ toliko je neopravičeno pridobil premoženjske koristi, če je vsako gospodinjstvo obiskal le enkrat. Za ta denar bi si takrat lahko kupil okrog 700.000 litrov 95 oktanskega bencina. Toliko pa ne porabijo en teden vsa oseba vozila v Sloveniji, in to v petih mesecih leta 2010, zadeva je bila prijavljena organom pregona v Krajno a zgodilo se ni nič. Dimnikarju grozi zapor, citat »Simonu Dovrtelu, bivšemu direktorju največjega dimnikarskega podjetja na Gorenjskem, po naših informacijah grozi do pet let zapora«. Kranjski kriminalisti naj bi ga namreč ovadili zaradi zlorabe položaja. Dimnikarstvo, ki ima koncesijo v desetih gorenjskih občinah, naj bi od maja 2011 do januarja lani ogoljufalo vsaj 124 strank. Storitve naj bi jim zaračunavali dražje, kot to določa cenik in jih za posamezno storitev oškodovali za od 2,5 evra do 32 evrov. Dvakrat za prvi pregled, storitve naj bi večkrat zaračunavali posamezno, namesto za več opravil skupaj, kar bi bilo za stranko ceneje. Poleg tega naj bi po prvem pregledu nove kurilne naprave, ki stane skoraj 65 evrov, odredili, da je potreben vnovični prvi pregled, za katerega so zaračunali še dobrih 32 evrov. Ogoljufani so bili predvsem starejši; najstarejša oškodovanka naj bi bila stara skoraj 90 let. A organi pregona pa nič, ker gre za nedotakljive goljufe. To je Slovenska folklora. Ista zgodba je glede ABD dimnikarstva iz Murske Sobote, Brenčič, le ta je še ponarejal pogodbe in jih je podpisoval brez vednosti lastnika kurilnih naprav. Policija pa že tri leta ugotavlja kje se nahaja originalni ponaredek.>> Citat objavljen na enem izmed spletov << ABD dimnikarstva. Katero je neupravičeno zaračunavalo prevozne stroške in na ta način pridobilo proti pravno premoženjsko korist v višini 46.248.00€, Kar je ugotovljeno s strani Okrožnega sodišča v Murski Soboti kjer je bilo oškodovanih čez 12.000 uporabnikov v devetih pomurskih občinah. Prav tako je omenjeno podjetje vpisovalo iste serijske številke izstavljenih računov večim uporabnikom, kakor tudi so ročno vpisovali te serijske številke, tako, da je očitno šlo za večjo utajo davkov. Velika krivda je tudi na davčni inšpekciji v Murski Soboti saj smo okrog nepravilnosti pri zaračunavanju dimnikarskih storitev več let opozarjali in dokazovali na določene nepravilnosti, dokazane večje utaje DDV saj se je v zaseženi mapi ki so jo kriminalisti PP Murska Sobota zasegli nahajalo veliko računov z istimi serijskimi številkami in zgodilo se ni nič,po naših izračunih bi naj omenjeno podjetje od leta 2004 pa do zasega računov bi naj zatajilo čez 1.000.000 € DDV. O nepravilnostih je bila večkrat obveščena območna tržna inšpektorica , saj sta ji ob prijavi bila izročena kot dokaz dva računa na katerih so bile serijske številke na računih ročno napisane,izročeni je bil tudi izdani račun ki sploh nima serijske številke. Inšpektorica pri pregledu računov tega najbrž namerno ni zaznala in je zapisala, da se prijavitelj ni točno opredelil kaj bi naj bilo narobe.  Po podatkih Statističnega urada RS je bilo v Sloveniji, 1. januarja 2011, 813.531 zasebnih gospodinjstev, povprečno vsako gospodinjstvo plača 80 €, kar znese 65.082.480 € bruto dohodka letno, na 50 lastnikov dimnikarskih podjetjih. Tako bi naj na letni ravni bilo  zatajenega ddv za 12.000.000 € v dimnikarski branži, vse to pa so krive pristojne, davčna in tržna inšpekcija.  Kura ki je nesla zlata jajca dimnikarjem,se ji nestna doba izteče 31.12.2015
24ur	2015-10-18 21:44:00	Šport	3.0	false	1.0	10202.0	http://www.24ur.com/sport/ostalo/slovenija-francija-odbojka-finale-evropsko-prvenstvo-sofija.html?bl=1	Bravo7	bravo naši to srebro je v naših očeh zlato kar tako naprej,ampak še zmeraj mislim da to ni realen rezultat ker so bili zelo blizu malo sreče je manjkalo in bi bilo lahko tut 2:1 za naše in bi bili še zdaj živčni za TV ekrani....čestitke
24ur	2015-08-30 14:14:00	Drugo	3.0	false	-1.0	11264.0	http://www.24ur.com/novice/svet/prvo-neformalno-srecanje-pahorja-in-hrvaske-predsednice-po-izbruhu-arbitrazne-afere.html?bl=0	komunjara	cedalje bolj se sramujem slovenskega potnega lista .....
rtvslo	2014-02-01 16:43:00	Šport	3.0	false	0.0	9028.0	http://www.rtvslo.si/sport/zimski-sporti/vogrinec-po-odpovedi-katastrofa-in-morda-stecaj-branika/328823	Valuk_	Se pravi oni v proračun že predvidijo tekmo?!?
24ur	2015-11-17 22:53:00	Šport	2.0	true	0.0	8655.0	http://www.24ur.com/sport/nogomet/foto-slovenci-pustili-srce-na-igriscu-a-ostali-brez-evropskega-prvenstva.html?bl=0	laudanFrdaman	N'č to je to.....
rtvslo	2015-07-22 11:34:00	Šport	3.0	true	-1.0	12356.0	http://www.rtvslo.si/sport/nogomet/maribor-v-daljni-astani-isce-napredovanje-v-ligi-prvakov/370162	mala riba	Borat bo tam!!!
24ur	2013-12-07 14:13:00	Šport	3.0	true	-1.0	11965.0	http://www.24ur.com/lindsey-vonn-ob-povratku-ocitno-sem-se-malo-zarjavela.html?bl=1	Crnatinta	Ni vazno,samo da uno doli redno maze.
rtvslo	2015-07-29 10:13:00	Gospodarstvo	1.0	false	0.0	10755.0	http://www.rtvslo.si/gospodarstvo/po-izbruhu-krize-leta-2008-letos-najvec-prodaj-nepremicnin/370612	K_ris	@redred  Mediana tudi ni, da si pri 30 samski.
